set_num,name,year,theme_id,num_parts,img_url,figs,retail,unique_figs,rating,retire_month,value
60232-1,Garage Center,2019,52,234,https://cdn.rebrickable.com/media/sets/60232-1.jpg,4,34.99,3,4.5,December 2020,47.01
60233-1,Donut Shop Opening,2019,52,790,https://cdn.rebrickable.com/media/sets/60233-1.jpg,10,79.99,8,4.8,January 2021,89.81
60235-1,City Advent Calendar 2019,2019,208,234,https://cdn.rebrickable.com/media/sets/60235-1.jpg,8,22.99,5,4.7,November 2019,34.17
60243-1,Police Helicopter Chase,2020,61,212,https://cdn.rebrickable.com/media/sets/60243-1.jpg,4,24.99,3,4.6,December 2022,36.78
60244-1,Police Helicopter Transport,2020,61,317,https://cdn.rebrickable.com/media/sets/60244-1.jpg,4,39.99,3,4.6,October 2021,40.08
60245-1,Police Monster Truck Heist,2020,61,362,https://cdn.rebrickable.com/media/sets/60245-1.jpg,5,44.99,4,4.6,November 2021,50.28
60246-1,Police Station,2020,61,743,https://cdn.rebrickable.com/media/sets/60246-1.jpg,7,89.99,4,4.5,September 2021,87.06
60253-1,Ice-cream Truck,2020,52,200,https://cdn.rebrickable.com/media/sets/60253-1.jpg,2,17.99,2,4.6,November 2023,17.44
60254-1,Race Boat Transporter,2020,52,239,https://cdn.rebrickable.com/media/sets/60254-1.jpg,2,24.99,2,4.6,November 2021,30.66
60257-1,Service Station,2020,52,354,https://cdn.rebrickable.com/media/sets/60257-1.jpg,4,44.99,4,4.6,December 2020,46.98
60258-1,Tuning Workshop,2020,52,897,https://cdn.rebrickable.com/media/sets/60258-1.jpg,7,89.99,6,4.6,November 2021,93.16
60261-1,Central Airport,2020,53,286,https://cdn.rebrickable.com/media/sets/60261-1.jpg,6,44.99,5,4.6,November 2021,65.44
60262-1,Passenger Airplane,2020,53,669,https://cdn.rebrickable.com/media/sets/60262-1.jpg,8,89.99,8,4.7,November 2022,134.92
60264-1,Ocean Exploration Submarine,2020,52,286,https://cdn.rebrickable.com/media/sets/60264-1.jpg,4,24.99,4,4.7,October 2021,38.11
60265-1,Ocean Exploration Base,2020,52,497,https://cdn.rebrickable.com/media/sets/60265-1.jpg,5,54.99,5,4.7,November 2022,75.99
60266-1,Ocean Exploration Ship,2020,52,747,https://cdn.rebrickable.com/media/sets/60266-1.jpg,8,124.99,8,4.7,March 2022,168.20
60268-1,City Advent Calendar 2020,2020,208,342,https://cdn.rebrickable.com/media/sets/60268-1.jpg,6,24.99,3,4.5,May 2021,29.30
60271-1,Main Square,2020,52,1517,https://cdn.rebrickable.com/media/sets/60271-1.jpg,14,169.99,13,4.6,January 2022,156.57
6244853-1,Lion Dance,2018,686,264,https://cdn.rebrickable.com/media/sets/6244853-1.jpg,0,0,0,4.9,January 2019,64.81
6857-1,The Dynamic Duo Funhouse Escape,2012,697,379,https://cdn.rebrickable.com/media/sets/6857-1.jpg,5,39.99,1,4.7,November 2013,74.16
6860-1,The Batcave,2012,697,691,https://cdn.rebrickable.com/media/sets/6860-1.jpg,5,69.99,2,4.3,November 2014,95.47
6862-2,Superman vs Power Armour Lex,2012,701,208,https://cdn.rebrickable.com/media/sets/6862-2.jpg,3,19.99,1,4.6,December 2014,33.74
6863-1,Batwing Battle Over Gotham City,2012,697,279,https://cdn.rebrickable.com/media/sets/6863-1.jpg,3,34.99,1,4.5,December 2013,52.32
6864-1,Batmobile and the Two-Face Chase,2012,697,532,https://cdn.rebrickable.com/media/sets/6864-1.jpg,5,49.99,3,4.5,December 2013,96.15
6866-1,Wolverine's Chopper Showdown,2012,707,200,https://cdn.rebrickable.com/media/sets/6866-1.jpg,3,19.99,3,4.9,December 2013,179.59
6868-1,Hulk's Helicarrier Breakout,2012,702,390,https://cdn.rebrickable.com/media/sets/6868-1.jpg,4,49.99,1,4.7,November 2013,86.44
6869-1,Quinjet Aerial Battle,2012,702,751,https://cdn.rebrickable.com/media/sets/6869-1.jpg,5,69.99,2,4.2,December 2013,78.67
6873-1,Spider-Man's Doc Ock Ambush,2012,706,296,https://cdn.rebrickable.com/media/sets/6873-1.jpg,3,34.99,2,4.7,December 2013,72.02
70002-1,Lennox' Lion Attack,2013,571,230,https://cdn.rebrickable.com/media/sets/70002-1.jpg,2,17.99,0,4.2,January 2014,37.51
70003-1,Eris' Eagle Interceptor,2013,571,348,https://cdn.rebrickable.com/media/sets/70003-1.jpg,3,29.99,0,4.2,December 2013,45.46
70004-1,Wakz' Pack Tracker,2013,571,297,https://cdn.rebrickable.com/media/sets/70004-1.jpg,3,29.99,0,4.6,January 2014,54.04
70005-1,Laval's Royal Fighter,2013,571,419,https://cdn.rebrickable.com/media/sets/70005-1.jpg,3,39.99,1,4.5,October 2014,80.84
70006-1,Cragger's Command Ship,2013,571,610,https://cdn.rebrickable.com/media/sets/70006-1.jpg,6,69.99,3,4.7,April 2014,190.52
70007-1,Eglor's Twin Bike,2013,571,223,https://cdn.rebrickable.com/media/sets/70007-1.jpg,2,19.99,1,4.7,October 2014,61.09
70008-1,Gorzan's Gorilla Striker,2013,571,505,https://cdn.rebrickable.com/media/sets/70008-1.jpg,4,49.99,2,4.5,October 2014,68.99
70009-1,Worriz's Combat Lair,2013,571,664,https://cdn.rebrickable.com/media/sets/70009-1.jpg,6,59.99,3,4.5,October 2014,102.43
70010-1,The Lion CHI Temple,2013,571,1259,https://cdn.rebrickable.com/media/sets/70010-1.jpg,7,99.99,5,4.5,May 2014,189.66
70011-1,Eagles' Castle,2013,572,372,https://cdn.rebrickable.com/media/sets/70011-1.jpg,3,34.99,2,4.2,December 2013,35.37
70012-2,Razar's CHI Raider,2013,571,412,https://cdn.rebrickable.com/media/sets/70012-2.jpg,3,39.99,0,4.2,January 2014,48.94
70013-1,Equila's Ultra Striker,2013,571,339,https://cdn.rebrickable.com/media/sets/70013-1.jpg,3,39.99,0,4.2,November 2013,58.57
70014-1,The Croc Swamp Hideout,2013,571,647,https://cdn.rebrickable.com/media/sets/70014-1.jpg,5,69.99,0,4.7,October 2014,216.51
70115-1,Ultimate Speedor Tournament,2013,572,246,https://cdn.rebrickable.com/media/sets/70115-1.jpg,2,19.99,0,4.5,November 2013,58.35
70130-1,Sparratus' Spider Stalker,2014,571,292,https://cdn.rebrickable.com/media/sets/70130-1.jpg,2,17.99,0,4.3,January 2015,41.98
70131-1,Rogon's Rock Flinger,2014,571,257,https://cdn.rebrickable.com/media/sets/70131-1.jpg,3,24.99,2,4.7,January 2015,74.49
70132-1,Scorm's Scorpion Stinger,2014,571,434,https://cdn.rebrickable.com/media/sets/70132-1.jpg,3,34.99,3,4.5,January 2015,124.62
70133-1,Spinlyn's Cavern,2014,571,407,https://cdn.rebrickable.com/media/sets/70133-1.jpg,3,34.99,1,4.7,January 2015,69.83
70134-1,Lavertus' Outland Base,2014,571,684,https://cdn.rebrickable.com/media/sets/70134-1.jpg,4,49.99,2,4.3,January 2015,88.27
70135-1,Cragger's Fire Striker,2014,571,380,https://cdn.rebrickable.com/media/sets/70135-1.jpg,3,34.99,1,4.4,December 2015,56.65
70141-1,Vardy's Ice Vulture Glider,2014,571,217,https://cdn.rebrickable.com/media/sets/70141-1.jpg,2,17.99,1,4.4,August 2015,29.95
70142-1,Eris' Fire Eagle Flyer,2014,571,330,https://cdn.rebrickable.com/media/sets/70142-1.jpg,3,24.99,2,4.3,August 2015,43.64
70143-1,Sir Fangar's Sabre-Tooth Walker,2014,571,415,https://cdn.rebrickable.com/media/sets/70143-1.jpg,3,34.99,0,4.8,September 2015,99.66
70144-1,Laval's Fire Lion,2014,571,450,https://cdn.rebrickable.com/media/sets/70144-1.jpg,3,39.99,3,4.5,August 2015,113.98
70145-1,Maula's Ice Mammoth Stomper,2014,571,604,https://cdn.rebrickable.com/media/sets/70145-1.jpg,6,69.99,4,4.7,October 2015,132.02
70146-1,Flying Phoenix Fire Temple,2014,571,1301,https://cdn.rebrickable.com/media/sets/70146-1.jpg,7,89.99,6,4.7,February 2016,175.79
70147-1,Sir Fangar's Ice Fortress,2014,571,670,https://cdn.rebrickable.com/media/sets/70147-1.jpg,5,59.99,0,4.7,January 2016,151.69
70161-1,Tremor Track Infiltration,2014,303,241,https://cdn.rebrickable.com/media/sets/70161-1.jpg,2,17.99,2,4.5,August 2015,52.13
70162-1,Infearno Interception,2014,303,312,https://cdn.rebrickable.com/media/sets/70162-1.jpg,2,24.99,1,4.4,October 2015,46.26
70163-1,Toxikita's Toxic Meltdown,2014,303,429,https://cdn.rebrickable.com/media/sets/70163-1.jpg,4,34.99,5,4.2,August 2015,49.23
70164-1,Hurricane Heist,2014,303,589,https://cdn.rebrickable.com/media/sets/70164-1.jpg,4,49.99,4,4.2,January 2016,61.41
70165-1,Ultra Agents Mission HQ,2014,303,1059,https://cdn.rebrickable.com/media/sets/70165-1.jpg,5,79.99,5,4.3,October 2015,202.82
70167-1,Invizable Gold Getaway,2015,303,237,https://cdn.rebrickable.com/media/sets/70167-1.jpg,2,17.99,1,4.8,November 2015,68.78
70168-1,Drillex Diamond Job,2015,303,312,https://cdn.rebrickable.com/media/sets/70168-1.jpg,2,24.99,2,4.3,November 2015,48.28
70169-1,Agent Stealth Patrol,2015,303,475,https://cdn.rebrickable.com/media/sets/70169-1.jpg,4,39.99,2,4.2,December 2015,59.62
70170-1,UltraCopter vs. AntiMatter,2015,303,614,https://cdn.rebrickable.com/media/sets/70170-1.jpg,4,59.99,2,4.3,November 2015,113.73
70172-1,AntiMatter's Portal Hideout,2015,303,474,https://cdn.rebrickable.com/media/sets/70172-1.jpg,4,49.99,2,4.7,December 2015,233.40
70173-1,Ultra Agents Ocean HQ,2015,303,1204,https://cdn.rebrickable.com/media/sets/70173-1.jpg,6,79.99,3,4.8,August 2015,359.22
70222-1,Tormak's Shadow Blazer,2015,571,311,https://cdn.rebrickable.com/media/sets/70222-1.jpg,3,29.99,3,4.5,November 2015,74.46
70223-1,Icebite's Claw Driller,2015,571,629,https://cdn.rebrickable.com/media/sets/70223-1.jpg,4,39.99,3,4.8,December 2015,142.30
70224-1,Tiger's Mobile Command,2015,571,712,https://cdn.rebrickable.com/media/sets/70224-1.jpg,6,59.99,5,4.7,December 2015,206.56
70225-1,Bladvic's Rumble Bear,2015,571,415,https://cdn.rebrickable.com/media/sets/70225-1.jpg,3,34.99,2,4.3,December 2015,86.82
70227-1,King Crominus' Rescue,2015,571,863,https://cdn.rebrickable.com/media/sets/70227-1.jpg,6,69.99,5,4.5,January 2016,129.58
70228-1,Vultrix's Sky Scavenger,2015,571,480,https://cdn.rebrickable.com/media/sets/70228-1.jpg,3,34.99,2,4.3,November 2015,47.71
70312-1,Lance's Mecha Horse,2016,605,237,https://cdn.rebrickable.com/media/sets/70312-1.jpg,3,17.99,1,4.4,February 2017,34.17
70314-1,Beast Master's Chaos Chariot,2016,605,314,https://cdn.rebrickable.com/media/sets/70314-1.jpg,2,24.99,1,4.4,January 2017,48.41
70315-1,Clay's Rumble Blade,2016,605,367,https://cdn.rebrickable.com/media/sets/70315-1.jpg,5,29.99,1,4.7,November 2016,117.25
70316-1,Jestro's Evil Mobile,2016,605,658,https://cdn.rebrickable.com/media/sets/70316-1.jpg,2,39.99,0,4.7,May 2017,106.56
70317-1,The Fortrex,2016,605,1140,https://cdn.rebrickable.com/media/sets/70317-1.jpg,7,79.99,4,4.5,November 2017,188.79
70319-1,Macy's Thunder Mace,2016,605,202,https://cdn.rebrickable.com/media/sets/70319-1.jpg,0,17.99,0,4.3,May 2017,34.56
70320-1,Aaron Fox's Aero-Striker V2,2016,605,301,https://cdn.rebrickable.com/media/sets/70320-1.jpg,3,29.99,3,4.6,May 2017,43.48
70321-1,General Magmar's Siege Machine of Doom,2016,605,516,https://cdn.rebrickable.com/media/sets/70321-1.jpg,3,34.99,2,4.5,July 2017,77.84
70322-1,Axl's Tower Carrier,2016,605,670,https://cdn.rebrickable.com/media/sets/70322-1.jpg,4,39.99,0,4.4,August 2017,75.53
70323-1,Jestro's Volcano Lair,2016,605,1186,https://cdn.rebrickable.com/media/sets/70323-1.jpg,10,99.99,3,4.5,May 2017,181.37
70324-1,Merlok's Library 2.0,2016,605,287,https://cdn.rebrickable.com/media/sets/70324-1.jpg,3,19.99,1,4.6,June 2017,35.87
70325-1,Infernox Captures The Queen,2016,605,253,https://cdn.rebrickable.com/media/sets/70325-1.jpg,2,19.99,2,4.5,April 2017,37.47
70348-1,Lance's Twin Jouster,2017,605,216,https://cdn.rebrickable.com/media/sets/70348-1.jpg,3,14.99,1,4.6,December 2017,45.73
70349-1,Ruina's Lock & Roller,2017,605,208,https://cdn.rebrickable.com/media/sets/70349-1.jpg,3,14.99,2,4.7,January 2018,59.21
70350-1,The Three Brothers,2017,605,266,https://cdn.rebrickable.com/media/sets/70350-1.jpg,3,24.99,2,4.7,March 2018,59.19
70351-1,Clay's Falcon Fighter Blaster,2017,605,522,https://cdn.rebrickable.com/media/sets/70351-1.jpg,3,44.99,2,4.7,November 2017,97.02
70352-1,Jestro's Headquarters,2017,605,840,https://cdn.rebrickable.com/media/sets/70352-1.jpg,7,84.99,2,4.6,December 2017,140.58
70353-1,The Heligoyle,2017,605,318,https://cdn.rebrickable.com/media/sets/70353-1.jpg,3,29.99,1,4.8,December 2017,67.81
70354-1,Axl's Rumble Maker,2017,605,393,https://cdn.rebrickable.com/media/sets/70354-1.jpg,4,29.99,2,4.7,December 2017,58.73
70355-1,Aaron's Rock Climber,2017,605,598,https://cdn.rebrickable.com/media/sets/70355-1.jpg,5,49.99,3,4.7,April 2018,153.75
70356-1,The Stone Colossus of Ultimate Destruction,2017,605,786,https://cdn.rebrickable.com/media/sets/70356-1.jpg,3,59.99,3,4.8,December 2017,294.35
70357-1,Knighton Castle,2017,605,1426,https://cdn.rebrickable.com/media/sets/70357-1.jpg,11,109.99,9,4.7,August 2018,185.07
70358-1,Aaron's Stone Destroyer,2017,605,251,https://cdn.rebrickable.com/media/sets/70358-1.jpg,2,19.99,1,4.6,November 2017,53.59
70359-1,Lance vs. Lightning,2017,605,257,https://cdn.rebrickable.com/media/sets/70359-1.jpg,2,19.99,0,4.6,December 2017,78.77
70402-1,The Gatehouse Raid,2013,186,248,https://cdn.rebrickable.com/media/sets/70402-1.jpg,4,24.99,2,4.7,February 2015,122.45
70403-1,Dragon Mountain,2013,186,381,https://cdn.rebrickable.com/media/sets/70403-1.jpg,5,34.99,4,4.8,January 2015,189.54
70404-1,King's Castle,2013,186,1003,https://cdn.rebrickable.com/media/sets/70404-1.jpg,7,79.99,3,4.5,December 2014,365.67
70412-1,Soldiers Fort,2015,154,234,https://cdn.rebrickable.com/media/sets/70412-1.jpg,5,29.99,4,4.7,December 2015,125.14
70413-1,The Brick Bounty,2015,154,745,https://cdn.rebrickable.com/media/sets/70413-1.jpg,7,79.99,8,4.6,November 2015,257.73
70419-1,Wrecked Shrimp Boat,2019,676,311,https://cdn.rebrickable.com/media/sets/70419-1.jpg,4,24.99,2,4.7,December 2020,29.22
70420-1,Graveyard Mystery,2019,676,336,https://cdn.rebrickable.com/media/sets/70420-1.jpg,4,24.99,1,4.8,March 2021,35.50
70421-1,El Fuego's Stunt Truck,2019,676,429,https://cdn.rebrickable.com/media/sets/70421-1.jpg,4,34.99,3,4.6,December 2020,36.40
70422-1,Shrimp Shack Attack,2019,676,579,https://cdn.rebrickable.com/media/sets/70422-1.jpg,5,44.99,3,4.7,December 2020,45.92
70423-1,Paranormal Intercept Bus 3000,2019,676,689,https://cdn.rebrickable.com/media/sets/70423-1.jpg,5,54.99,3,4.7,February 2021,50.59
70424-1,Ghost Train Express,2019,676,699,https://cdn.rebrickable.com/media/sets/70424-1.jpg,6,69.99,3,4.7,October 2020,81.81
70425-1,Newbury Haunted High School,2019,676,1475,https://cdn.rebrickable.com/media/sets/70425-1.jpg,8,109.99,4,4.8,October 2020,131.69
70429-1,El Fuego's Stunt Plane,2020,676,303,https://cdn.rebrickable.com/media/sets/70429-1.jpg,3,24.99,2,4.6,August 2021,30.11
70430-1,Newbury Subway,2020,676,356,https://cdn.rebrickable.com/media/sets/70430-1.jpg,3,24.99,2,4.6,August 2021,31.45
70431-1,The Lighthouse of Darkness,2020,676,548,https://cdn.rebrickable.com/media/sets/70431-1.jpg,5,44.99,3,4.6,August 2021,50.83
70432-1,Haunted Fairground,2020,676,474,https://cdn.rebrickable.com/media/sets/70432-1.jpg,5,44.99,4,4.6,August 2021,51.50
70433-1,J.B.'s Submarine,2020,676,224,https://cdn.rebrickable.com/media/sets/70433-1.jpg,3,17.99,2,4.7,August 2021,21.48
70434-1,Supernatural Race Car,2020,676,244,https://cdn.rebrickable.com/media/sets/70434-1.jpg,3,24.99,1,4.6,August 2021,29.62
70435-1,Newbury Abandoned Prison,2020,676,400,https://cdn.rebrickable.com/media/sets/70435-1.jpg,4,34.99,3,4.7,August 2021,53.58
70436-1,Phantom Fire Truck 3000,2020,676,760,https://cdn.rebrickable.com/media/sets/70436-1.jpg,5,59.99,4,4.8,March 2021,68.94
70437-1,Mystery Castle,2020,676,1035,https://cdn.rebrickable.com/media/sets/70437-1.jpg,6,89.99,2,4.9,August 2021,166.05
70501-1,Warrior Bike,2013,435,210,https://cdn.rebrickable.com/media/sets/70501-1.jpg,2,17.99,1,4.7,December 2013,72.24
70503-1,Golden Dragon,2013,435,252,https://cdn.rebrickable.com/media/sets/70503-1.jpg,3,24.99,0,4.5,January 2015,120.33
70504-1,Garmatron,2013,435,328,https://cdn.rebrickable.com/media/sets/70504-1.jpg,3,29.99,2,4.8,October 2014,97.84
70505-1,Temple of Light,2013,435,565,https://cdn.rebrickable.com/media/sets/70505-1.jpg,5,59.99,1,4.5,February 2015,158.34
7052-1,UFO Abduction,2011,127,211,https://cdn.rebrickable.com/media/sets/7052-1.jpg,3,25.99,1,4.7,August 2012,153.78
70588-1,Titanium Ninja Tumbler,2016,435,343,https://cdn.rebrickable.com/media/sets/70588-1.jpg,3,24.99,3,4.8,December 2017,88.41
70589-1,Rock Roader,2016,435,406,https://cdn.rebrickable.com/media/sets/70589-1.jpg,4,34.99,0,4.7,November 2017,91.41
70590-1,Airjitzu Battle Grounds,2016,435,666,https://cdn.rebrickable.com/media/sets/70590-1.jpg,5,49.99,4,4.5,May 2017,122.27
70591-1,Kryptarium Prison Breakout,2016,435,208,https://cdn.rebrickable.com/media/sets/70591-1.jpg,5,17.99,4,4.7,November 2017,48.42
70592-1,Salvage M.E.C.,2016,435,439,https://cdn.rebrickable.com/media/sets/70592-1.jpg,4,34.99,0,4.8,November 2017,74.23
70593-1,The Green NRG Dragon,2016,435,567,https://cdn.rebrickable.com/media/sets/70593-1.jpg,5,39.99,3,4.5,November 2017,92.19
70594-1,The Lighthouse Siege,2016,435,775,https://cdn.rebrickable.com/media/sets/70594-1.jpg,8,59.99,5,4.8,November 2017,152.59
70595-1,Ultra Stealth Raider,2016,435,1094,https://cdn.rebrickable.com/media/sets/70595-1.jpg,7,79.99,6,4.8,November 2017,366.11
70596-1,Samurai X Cave Chaos,2016,435,1255,https://cdn.rebrickable.com/media/sets/70596-1.jpg,8,79.99,7,4.8,November 2017,313.99
70600-1,Ninja Bike Chase,2016,435,231,https://cdn.rebrickable.com/media/sets/70600-1.jpg,3,17.99,2,4.8,July 2017,59.24
70601-1,Sky Shark,2016,435,222,https://cdn.rebrickable.com/media/sets/70601-1.jpg,2,17.99,1,4.7,July 2017,39.17
70602-1,Jay's Elemental Dragon,2016,435,350,https://cdn.rebrickable.com/media/sets/70602-1.jpg,2,24.99,2,4.9,May 2017,145.40
70603-1,Raid Zeppelin,2016,435,295,https://cdn.rebrickable.com/media/sets/70603-1.jpg,3,24.99,3,4.7,July 2017,83.85
70604-1,Tiger Widow Island,2016,435,450,https://cdn.rebrickable.com/media/sets/70604-1.jpg,5,39.99,3,4.8,July 2017,98.85
70605-1,Misfortune's Keep,2016,435,754,https://cdn.rebrickable.com/media/sets/70605-1.jpg,6,69.99,2,4.7,August 2017,225.73
70607-1,NINJAGO City Chase,2017,616,233,https://cdn.rebrickable.com/media/sets/70607-1.jpg,5,14.99,3,4.4,August 2018,24.44
70608-1,Master Falls,2017,616,312,https://cdn.rebrickable.com/media/sets/70608-1.jpg,4,24.99,0,4.8,November 2018,44.93
70609-1,Manta Ray Bomber,2017,616,341,https://cdn.rebrickable.com/media/sets/70609-1.jpg,4,24.99,2,4.5,August 2018,31.59
70610-1,Flying Jelly Sub,2017,616,341,https://cdn.rebrickable.com/media/sets/70610-1.jpg,4,24.99,3,4.7,January 2019,31.73
70611-1,Water Strider,2017,616,494,https://cdn.rebrickable.com/media/sets/70611-1.jpg,4,39.99,1,4.8,December 2018,63.95
70612-1,Green Ninja Mech Dragon,2017,616,544,https://cdn.rebrickable.com/media/sets/70612-1.jpg,4,44.99,1,4.9,December 2019,101.50
70613-1,Garma Mecha Man,2017,616,747,https://cdn.rebrickable.com/media/sets/70613-1.jpg,4,59.99,1,4.9,February 2019,138.91
70614-1,Lightning Jet,2017,616,876,https://cdn.rebrickable.com/media/sets/70614-1.jpg,3,59.99,4,4.8,November 2018,100.11
70615-1,Fire Mech,2017,616,944,https://cdn.rebrickable.com/media/sets/70615-1.jpg,6,59.99,5,4.8,December 2018,148.25
70616-1,Ice Tank,2017,616,914,https://cdn.rebrickable.com/media/sets/70616-1.jpg,5,79.99,3,4.8,March 2019,180.76
70617-1,Temple of The Ultimate Ultimate Weapon,2017,616,1403,https://cdn.rebrickable.com/media/sets/70617-1.jpg,8,79.99,8,4.7,January 2019,130.63
70618-1,Destiny's Bounty,2017,616,2296,https://cdn.rebrickable.com/media/sets/70618-1.jpg,7,109.99,1,4.9,September 2019,228.94
70620-1,NINJAGO City,2017,616,4873,https://cdn.rebrickable.com/media/sets/70620-1.jpg,19,259.99,16,5.0,November 2019,662.99
70622-1,Desert Lightning,2017,435,201,https://cdn.rebrickable.com/media/sets/70622-1.jpg,3,14.99,2,4.7,November 2017,86.22
70623-1,Destiny's Shadow,2017,435,361,https://cdn.rebrickable.com/media/sets/70623-1.jpg,3,24.99,2,4.7,November 2017,91.34
70624-1,Vermillion Invader,2017,435,313,https://cdn.rebrickable.com/media/sets/70624-1.jpg,3,24.99,0,4.7,November 2017,99.00
70625-1,Samurai VXL,2017,435,430,https://cdn.rebrickable.com/media/sets/70625-1.jpg,4,39.99,3,4.7,November 2017,116.19
70626-1,Dawn of Iron Doom,2017,435,704,https://cdn.rebrickable.com/media/sets/70626-1.jpg,6,59.99,5,4.8,November 2017,369.87
70627-1,Dragon's Forge,2017,435,1137,https://cdn.rebrickable.com/media/sets/70627-1.jpg,6,74.99,3,4.8,November 2017,195.56
70629-1,Piranha Attack,2017,616,217,https://cdn.rebrickable.com/media/sets/70629-1.jpg,4,14.99,1,4.8,December 2018,25.85
70631-1,Garmadon's Volcano Lair,2017,616,521,https://cdn.rebrickable.com/media/sets/70631-1.jpg,5,49.99,3,4.4,January 2019,106.66
70632-1,Quake Mech,2017,616,1202,https://cdn.rebrickable.com/media/sets/70632-1.jpg,5,79.99,3,4.9,February 2019,155.64
70638-1,Katana V11,2018,435,257,https://cdn.rebrickable.com/media/sets/70638-1.jpg,2,14.99,2,4.7,January 2020,33.75
70639-1,Street Race of Snake Jaguar,2018,435,308,https://cdn.rebrickable.com/media/sets/70639-1.jpg,2,24.99,1,4.7,January 2020,106.38
70640-1,S.O.G. Headquarters,2018,435,531,https://cdn.rebrickable.com/media/sets/70640-1.jpg,5,39.99,5,4.8,June 2019,67.20
70641-1,Ninja Nightcrawler,2018,435,552,https://cdn.rebrickable.com/media/sets/70641-1.jpg,3,34.99,3,4.8,January 2020,92.57
70642-1,Killow vs. Samurai X,2018,435,556,https://cdn.rebrickable.com/media/sets/70642-1.jpg,3,44.99,2,4.9,January 2019,182.36
70643-1,Temple of Resurrection,2018,435,765,https://cdn.rebrickable.com/media/sets/70643-1.jpg,7,59.99,6,4.8,December 2018,223.10
7065-1,Alien Mothership,2011,127,416,https://cdn.rebrickable.com/media/sets/7065-1.jpg,2,49.99,2,4.7,May 2012,119.46
70651-1,Throne Room Showdown,2018,435,222,https://cdn.rebrickable.com/media/sets/70651-1.jpg,5,17.99,4,4.8,August 2019,37.01
70652-1,Stormbringer,2018,435,498,https://cdn.rebrickable.com/media/sets/70652-1.jpg,4,34.99,1,4.8,January 2020,88.82
70653-1,Firstbourne,2018,435,892,https://cdn.rebrickable.com/media/sets/70653-1.jpg,6,59.99,2,4.8,January 2020,104.86
70654-1,Dieselnaut,2018,435,1188,https://cdn.rebrickable.com/media/sets/70654-1.jpg,7,89.99,1,4.9,January 2020,261.20
70655-1,Dragon Pit,2018,435,1669,https://cdn.rebrickable.com/media/sets/70655-1.jpg,9,119.99,4,4.8,January 2020,188.35
70656-1,"garmadon, Garmadon, GARMADON!",2017,616,830,https://cdn.rebrickable.com/media/sets/70656-1.jpg,6,79.99,3,4.8,January 2019,157.30
70657-1,NINJAGO City Docks,2018,616,3555,https://cdn.rebrickable.com/media/sets/70657-1.jpg,14,199.99,11,4.9,November 2019,545.52
70658-1,Oni Titan,2018,435,530,https://cdn.rebrickable.com/media/sets/70658-1.jpg,4,44.99,2,4.9,August 2019,112.74
7066-1,Earth Defense HQ,2011,127,879,https://cdn.rebrickable.com/media/sets/7066-1.jpg,5,76.99,3,4.7,April 2012,151.05
70663-1,Spinjitzu Nya & Wu,2019,435,227,https://cdn.rebrickable.com/media/sets/70663-1.jpg,2,15.99,0,4.9,January 2020,62.61
70664-1,Spinjitzu Lloyd vs. Garmadon,2019,435,208,https://cdn.rebrickable.com/media/sets/70664-1.jpg,2,15.99,0,4.9,January 2020,41.50
70667-1,Kai's Blade Cycle & Zane's Snowmobile,2019,435,377,https://cdn.rebrickable.com/media/sets/70667-1.jpg,4,24.99,0,4.8,June 2020,44.66
70668-1,Jay's Storm Fighter,2019,435,490,https://cdn.rebrickable.com/media/sets/70668-1.jpg,4,34.99,0,4.8,November 2020,76.06
70669-1,Cole's Earth Driller,2019,435,587,https://cdn.rebrickable.com/media/sets/70669-1.jpg,4,44.99,1,4.8,December 2019,95.54
70670-1,Monastery of Spinjitzu,2019,435,1080,https://cdn.rebrickable.com/media/sets/70670-1.jpg,1,79.99,1,4.8,November 2020,139.10
7067-1,Jet-Copter Encounter,2011,127,375,https://cdn.rebrickable.com/media/sets/7067-1.jpg,3,30.99,1,4.5,September 2012,70.57
70672-1,Cole's Dirt Bike,2019,435,221,https://cdn.rebrickable.com/media/sets/70672-1.jpg,3,17.99,0,4.8,January 2021,30.13
70673-1,ShuriCopter,2019,435,364,https://cdn.rebrickable.com/media/sets/70673-1.jpg,3,24.99,2,4.9,December 2020,59.61
70674-1,Fire Fang,2019,435,469,https://cdn.rebrickable.com/media/sets/70674-1.jpg,4,39.99,2,4.8,February 2021,66.71
70675-1,Katana 4x4,2019,435,461,https://cdn.rebrickable.com/media/sets/70675-1.jpg,5,44.99,2,4.7,December 2020,60.76
70676-1,Lloyd's Titan Mech,2019,435,878,https://cdn.rebrickable.com/media/sets/70676-1.jpg,6,64.99,2,4.8,December 2020,174.08
70677-1,Land Bounty,2019,435,1189,https://cdn.rebrickable.com/media/sets/70677-1.jpg,9,119.99,2,4.8,December 2020,194.44
70678-1,Castle of the Forsaken Emperor,2019,435,1223,https://cdn.rebrickable.com/media/sets/70678-1.jpg,7,89.99,2,4.9,December 2020,174.12
70679-1,The Ultra Dragon,2019,435,952,https://cdn.rebrickable.com/media/sets/70679-1.jpg,6,79.99,0,4.8,November 2020,135.20
70701-1,Swarm Interceptor,2013,146,218,https://cdn.rebrickable.com/media/sets/70701-1.jpg,2,17.99,0,4.5,October 2014,92.43
70702-1,Warp Stinger,2013,146,310,https://cdn.rebrickable.com/media/sets/70702-1.jpg,3,24.99,0,4.7,January 2015,57.52
